TCGA-38-4631-11A-01D-1756-05	TCGA-50-6591-11A-01D-1756-05	TCGA-50-5931-11A-01D-1756-05	TCGA-44-6145-11A-01D-1756-05	TCGA-50-5936-11A-01D-1626-05	TCGA-44-6148-11A-01D-1756-05	TCGA-50-6594-11A-01D-1756-05	TCGA-44-2668-11A-01D-1551-05	TCGA-44-2665-11A-01D-1551-05	TCGA-73-4676-11A-01D-1756-05	TCGA-50-5933-11A-01D-1756-05	TCGA-44-5643-11A-01D-1626-05	TCGA-44-5645-11A-01D-1626-05	TCGA-44-2656-11A-01D-1551-05	TCGA-73-4658-11A-01D-1756-05	TCGA-50-6592-11A-01D-1756-05	TCGA-44-6778-11A-01D-1856-05	TCGA-44-6144-11A-01D-1756-05	TCGA-50-6593-11A-01D-1756-05	TCGA-44-6146-11A-01D-1756-05	TCGA-44-6147-11A-01D-1756-05	TCGA-44-2662-11A-01D-1551-05	TCGA-44-2659-11A-01D-1551-05	TCGA-50-5939-11A-01D-1626-05	TCGA-05-5420-11A-01D-1626-05	TCGA-38-4632-11A-01D-1756-05	TCGA-50-5935-11A-01D-1756-05	TCGA-49-6745-11A-01D-1856-05	TCGA-50-5932-11A-01D-1756-05	TCGA-50-5930-11A-01D-1756-05	TCGA-44-2655-11A-01D-1551-05	TCGA-49-4488-11A-01D-1756-05
cg06488536	0.760066933284201	0.727618303102015	0.756380742830819	0.770188615353846	0.799301788221948	0.673256342455645	0.708956459276479	0.843310997107218	0.862065699396298	0.8416897412054	0.631912657637562	0.786095764978535	0.846213724937909	0.853979931200069	0.713428109134636	0.855165189133431	0.842612678790915	0.810919059777249	0.741040571493585	0.719012609368978	0.797126523548997	0.8803389614374	0.845145950535634	0.785915086248263	0.69242169227883	0.783689365246912	0.655248783612195	0.76261914498913	0.763582805744553	0.831899449405003	0.845479069994245	0.649312825357545
cg01976176	0.0250141068177369	0.0317229682547533	0.024970616240117	0.0360784000352784	0.0220342824162457	0.02943431242284	0.0205678361288893	0.0435751730807193	0.380790550265671	0.0267759600573861	0.0336094972135796	0.0273710608128556	0.036712629996479	0.0372171049213844	0.0360838837657102	0.0167237548286854	0.022935292975165	0.0214768358303633	0.0245326226106154	0.0239362380779079	0.0262349021528244	0.0860179307892452	0.0809728049925565	0.0211517187589895	0.0231470873713005	0.0246325605401888	0.0175792025406552	0.0345145527238842	0.0295714216083101	0.0236070080270516	0.0779084729858563	0.0229547280634407
cg01942226	0.681213570490594	0.718416028002107	0.767046686680005	0.750677304649426	0.662940574692698	0.586001225183341	0.763582614646901	0.76507967811957	0.737210786836288	0.680945953320123	0.665439879057668	0.696130591487515	0.646973758719569	0.869749409699607	0.787301508862434	0.734853336264789	0.751883260029366	0.679525045531783	0.867072139737164	0.695132199304576	0.714858344868609	0.82571075111875	0.791510897241397	0.773508066672895	0.792585306002613	0.716080876190348	0.6569385721131	0.639040326300726	0.658897428463509	0.795517505622685	0.735516846041565	0.73413289767611
cg02429035	0.965916388332812	0.958615974920943	0.967904577089299	0.970598922219007	0.961321684330668	0.971444820065111	0.977489137232924	0.937309108548	0.928395991506674	0.95817724261561	0.941924260687115	0.96542558783572	0.952781070642785	0.958108677090694	0.954721427903037	0.971561348913929	0.955948096978984	0.968848626136799	0.702075601600874	0.966248452156862	0.970353471984648	0.923551276253006	0.940860500713174	0.947050619422777	0.965538158075123	0.971517944828943	0.975778128242752	0.960459398090956	0.947854051004824	0.97265621472506	0.948449594047956	0.964150110440057
cg11461030	0.0368579254639817	0.0633687553164392	0.0387927068867588	0.0556803250259238	0.0337676385436174	0.0467801977757681	0.0689202422672432	0.0266791274020765	0.0246474566390733	0.0507796447853561	0.0574749357332964	0.0345165797667656	0.0526891773390576	0.0205730659405323	0.0538145833823083	0.0580858819754554	0.0488640413408847	0.0457058837910066	0.0457631753211808	0.0367744533473671	0.0446107863900343	0.0193141708051136	0.0260285596808924	0.0276725998376392	0.0295214687149613	0.0477618495358312	0.0487142292325075	0.0477776989293742	0.045529552507363	0.0480128749838495	0.0244140405307455	0.0543108213178738
cg00782843	0.908277735496466	0.929274860961202	0.930969380715588	0.907705761195967	0.922882129435775	0.917024971795806	0.895970658316531	0.93662011332079	0.907409827324766	0.93224647882072	0.933992257488488	0.955079035840571	0.935770363008558	0.934013765695394	0.937163942150008	0.918499299665286	0.924466309009603	0.935383455076752	0.952333504490721	0.912782771843269	0.926057025060725	0.944983140061415	0.938262107185944	0.909609896200413	0.929270171848064	0.906714542974177	0.917395073701722	0.9246504442281	0.931970703622909	0.941814169412025	0.926683493067223	0.911215297696334
cg12313215	0.0164406621912969	0.023505844981367	0.0128012041550391	0.0190890577903517	0.0149665583028728	0.0152820475461045	0.0149986856201056	0.0203134004383015	0.0217086533195976	0.0284508665203498	0.0224628237072715	0.0165914048721395	0.0137751968690953	0.0142991223714693	0.0180509128500515	0.0183415377073105	0.0155084717136842	0.0189523791700835	0.0191569342694489	0.0200024772220679	0.0176349885573758	0.0122955759319803	0.0122876622891586	0.0128848501996757	0.0154245211041376	0.0183383284617243	0.0176606009160071	0.0206845661557186	0.0240532344055399	0.0200154429007897	0.0198500081158512	0.0201805145562034
cg06959635	0.444246515196626	0.481596185095751	0.380918381476497	0.453757144721713	0.392209907728293	0.299873884200696	0.436689430126191	0.487997388899598	0.408226004561426	0.41114012466937	0.244578830899248	0.420427782349799	0.381742008816012	0.518015108507147	0.432618453962064	0.385442335600797	0.366793695180526	0.410501755120617	0.454455812015698	0.331125907082723	0.383024800655316	0.273870831663505	0.386224314292434	0.454821224670656	0.408291649713173	0.37463874353302	0.371463718238956	0.349799455659401	0.290028992190042	0.464267317149746	0.515491301429982	0.460130786572584
cg18614379	0.0212952088400937	0.0150072581526451	0.0218463025192285	0.0265534197688754	0.013805123149131	0.0119282319995989	0.0115524903070946	0.00905756055937192	0.00952697313942765	0.0219305565351874	0.0156941523467672	0.0120799559020045	0.02022626565421	0.0100828906336642	0.0152430003865267	0.0275421413761971	0.0248210810596205	0.0344724156236077	0.0172179443412648	0.02511321224876	0.017129586217029	0.0114066080434836	0.0110456951491874	0.0121609792201456	0.011197975102996	0.0197794534751634	0.0201181540846112	0.0208347934712015	0.0182310558202129	0.0248113322596957	0.01444104463914	0.020302720984058
cg06671842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg20496896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg24494262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg12186618	0.310476252661998	0.293725908948726	0.321442836126847	0.411159435442098	0.255225069883953	0.274944137264428	0.363312195650656	0.332992675282341	0.242746134045521	0.284274531984248	0.340872392660996	0.277008096423525	0.302127396805846	0.411646743659885	0.390416059792848	0.256874556055344	0.338809239010656	0.346656364178536	0.37804442780118	0.277307531965236	0.379163576281071	0.376194636110742	0.309411789643211	0.279682744181059	0.305053408297418	0.393611600390531	0.374607650101037	0.290182696262948	0.288871124603827	0.393882568396713	0.201647627569473	0.440441450681272
cg23696955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg04755662	0.51847492506325	0.493595874754174	0.495891519095143	0.499954629136036	0.498361632082824	0.402186286170322	0.482010935081455	0.664047618569274	0.483507410553763	0.543759930506793	0.405362794592584	0.526730153139909	0.454462521555645	0.627772431358916	0.520511686474112	0.515764512918136	0.571748436185267	0.48411430210942	0.637158900298841	0.490629208605444	0.521386400262954	0.580271236004213	0.451046655942148	0.46430784290466	0.487772632004435	0.611120165258629	0.536462718389555	0.488014209796673	0.537423932447731	0.618465985624024	0.42686580840775	0.53548031749678
cg03258011	0.0735141813430858	0.0527676846025952	0.0948002374014226	0.0593181800788189	0.0924527658895352	0.0590475903938394	0.0380995797448206	0.0874429874892032	0.125656493192608	0.0527806294162662	0.0495477477838963	0.0788523229235634	0.0858371506138668	0.0971919880253245	0.0530966564857218	0.0373027177896581	0.0542416804227028	0.0700279575651868	0.0673735846523243	0.0662766202396686	0.0460446912519113	0.123583975618032	0.107606557600268	0.075135699450676	0.0701696040977745	0.0611526668524009	0.0591200969666682	0.0651681886911847	0.0562827202124626	0.0632567844813363	0.103658360040193	0.0737044972527176
cg23892690	0.152026764909931	0.21468732757068	0.26346429197439	0.249866110381351	0.22287126059992	0.17448805871737	0.193566347647129	0.111865081093923	0.18935627655244	0.244841943700114	0.186012425073347	0.219241321573552	0.263288872048038	0.169663357342834	0.270900804421962	0.26255210966577	0.258631077895719	0.220092040172752	0.262519514242736	0.225045020526162	0.239367610178182	0.149530123716669	0.101558184352371	0.275776905702097	0.193213708071256	0.269800115731774	0.285309971312095	0.241439665764098	0.230973057339205	0.194485193212716	0.202675441953637	0.212233571222602
cg25211875	0.890413895555258	0.894200175652273	0.901401955773801	0.890873649376705	0.908016611882375	0.923900698819545	0.873135606575942	0.876988472843369	0.936727487592498	0.908303916542222	0.902470856377533	0.889296203914971	0.885640697735604	0.94515237393403	0.884172875022396	0.912751120534655	0.904579552324776	0.914873521128985	0.897770022961738	0.880133079369058	0.90924471847423	0.892419852840986	0.913082188868941	0.902638437308898	0.904216341164343	0.917326609042277	0.926327409505265	0.903629183528839	0.872628769835749	0.910505949720318	0.940265445849385	0.894206233188157
cg01099031	0.0287320104709329	0.0279557449305772	0.0313321815234181	0.0240839597745552	0.020631518556919	0.0237079020519698	0.0193633542105096	0.0173867351657049	0.0297633511054638	0.0312521448037041	0.0277605675081632	0.0247642225620655	0.033929974534229	0.0256844494274095	0.0241527207197835	0.0276569481099811	0.0295612770159468	0.0285085291358403	0.0373001409748656	0.0277336156749028	0.023670600815549	0.022815631893041	0.0237677034969257	0.0201265609754768	0.0209901543375087	0.0248320622545303	0.0268420515683508	0.0221648761611315	0.0304958203394008	0.0324262814255365	0.0206077582929985	0.0338901363941629
cg01532284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg04910505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg04827379	0.700901128958494	0.880200870968745	0.819611340833134	0.890911116503798	0.916927203820681	0.852478938882548	0.801418245200132	0.876724753586366	0.828246073230773	0.897625932594176	0.913684068002961	0.911897774829197	0.910160021714064	0.881903405140129	0.861857411841771	0.840342693530953	0.935686884203569	0.902731546846902	0.878029629376551	0.889525707038516	0.832968068253358	0.820858551543606	0.870512987366327	0.901337207284822	0.882208284808165	0.898236481377138	0.923710683700931	0.892836917020099	0.894557388523799	0.91208771276918	0.873623132738593	0.884076478230602
cg00898013	0.725312156369532	0.734452808591644	0.654575813001358	0.69628632684711	0.663709191026057	0.644721576665191	0.696895204320299	0.69879180637824	0.704432621917654	0.675394733630375	0.669154177659541	0.639120141419846	0.638094007490623	0.729429022887971	0.690319725417881	0.662084945999664	0.666842940631949	0.719820837872903	0.714994047729305	0.645222850340782	0.561175663810671	0.753816827910527	0.717898560872939	0.616507418985234	0.657311910961058	0.640065097133948	0.715975428079684	0.748714713889939	0.683652185899818	0.678135357676597	0.729257790147506	0.765071242364418
cg19503168	0.726784216927754	0.591121560311033	0.689546561632067	0.686068402155975	0.568555350381902	0.643624840713326	0.70869691719551	0.624024780133959	0.651938294311319	0.696789067589053	0.615114183436924	0.630208706481708	0.612808742708374	0.685237544751782	0.642289000892561	0.69903447352732	0.614663204915787	0.702512331323002	0.651502044102767	0.699904029825792	0.611824497070403	0.541192343803312	0.668084612503509	0.588881405320148	0.689960605858308	0.633156885409614	0.644966555900941	0.631200068423136	0.621976492637949	0.686151002633518	0.573296574725476	0.664205587893214
cg16012536	0.974948541022723	0.964200191175016	0.978055600925838	0.915268903981205	0.931867037496168	0.97208415096938	0.983981837465342	0.920826731975871	0.960934137823828	0.925086660973166	0.920489252479719	0.949965626729208	0.976629392564498	0.945649176338076	0.96473979295647	0.976566377984893	0.975997647113447	0.972148932197637	0.972091314145406	0.977505131841748	0.97927707377363	0.980579752146734	0.940338476369049	0.964714825248344	0.958116119214374	0.980441083896576	0.97409611824727	0.974239503324962	0.94982913857586	0.931551842747175	0.983030924919134	0.93229364623907
cg01057962	0.0307578326909425	0.0571766287228206	0.0446112685586074	0.069917359197683	0.0499565686895499	0.0444017984210023	0.0495734650203385	0.0240467919498937	0.0260373222635051	0.0514487543905357	0.0512398615168839	0.0485726328327444	0.0497920780205538	0.0332264412708506	0.0536339858455536	0.0503039537025218	0.0614543106610846	0.0466549419272944	0.0543166711249477	0.0769085970345011	0.0408238642827082	0.0258411667539234	0.018464746958005	0.0335706083453059	0.0431901581478472	0.0636655830653717	0.0552982523117424	0.0541975154236127	0.0674212428252152	0.0716183204233169	0.0231350365565503	0.0559837635299788
cg20266154	0.11522493025831	0.130348271685884	0.163112844161203	0.153842921839846	0.102133500980525	0.118749421310193	0.191110867058402	0.123827725661751	0.123421794749402	0.0847808457707476	0.110304945676473	0.109642705455042	0.0976214582903266	0.113769099454106	0.15306306438152	0.0925243386573311	0.224970239233372	0.114025893787949	0.188351295473219	0.110041623079374	0.119125984888892	0.0733742339734264	0.139520232493048	0.125748422018756	0.111262689600334	0.168550313278331	0.153471007726779	0.125209152749197	0.0856886685100156	0.0961832640194066	0.114141015463509	0.218070443041116
cg01982637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg00036732	0.522884932491875	0.561450514466667	0.500919306688277	0.596992454082756	0.521260887014445	0.546595323277762	0.514814762849854	0.57857726808914	0.731112762539389	0.489605603384311	0.624491208199521	0.585282467309334	0.616699573504323	0.623342861775183	0.502436224748982	0.491976073213342	0.63564460728534	0.602801916792836	0.571969272618028	0.602299480543313	0.535359880619965	0.595955801184011	0.63180347184782	0.516228645995921	0.526268340576109	0.596142529321999	0.515811548465433	0.597516603076429	0.548606258972046	0.647646008403783	0.589493449825966	0.518912800655803
cg11968813	0.0213105759825222	0.0232311521570295	0.0236587137596197	0.0233762718402843	0.0183766622206646	0.0192516495982074	0.0172218796843682	0.0272536783593284	0.0230709569739601	0.0271016480025481	0.0212527703664108	0.0172980007784312	0.0221058055423044	0.0164546375195686	0.0199166709226514	0.0397182217787082	0.0213291023348091	0.026959417227377	0.0191068479053625	0.0240244221150417	0.022785492178854	0.0217703580544511	0.0221540479093072	0.0208225922883584	0.0174276075737044	0.0242812296897843	0.0247521134002552	0.0216076988163348	0.0244120338894637	0.0199825305961135	0.0195585325481528	0.0270440870134248
cg07102450	0.688066580232492	0.755484168825971	0.728293975900017	0.74815817359173	0.722078544761911	0.651118953869108	0.766485236686904	0.777466097549725	0.78266608021893	0.727691111713945	0.710683143689139	0.74171554877001	0.747196248912502	0.75019147105057	0.706615703524972	0.72431259376784	0.767691204446466	0.757539792351143	0.819124559559336	0.726832863607411	0.749084953054771	0.759966721617754	0.74432367322382	0.732673520259431	0.721989961362796	0.775571005063345	0.752499967903874	0.742619482969792	0.707556917685919	0.780434430418617	0.776139554250982	0.722334449393998
cg21460020	0.149384019570039	0.0979608575001024	0.145624350893361	0.195698017988991	0.0921506302331192	0.107239491047222	0.163267647605139	0.114361341998947	0.0982709747504835	0.141509175814613	0.12835391265685	0.124994806147106	0.157494708259251	0.0944007019807807	0.194787934302675	0.110241645860147	0.140652959362845	0.140269462013259	0.226090014433246	0.155012996945898	0.135172319445504	0.0765935856301712	0.115577051288106	0.16762039120512	0.132380223984054	0.13578082883677	0.194452254253773	0.15776327154065	0.142619261722663	0.138243804191144	0.12500752603912	0.203070853116258
cg10916702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27234929	0.608076745274082	0.639817819445768	0.575868500296127	0.518348422358604	0.50029767032491	0.610613896172464	0.516564018106916	0.574369752481503	0.550658007456823	0.580960305591678	0.585219771750473	0.599118878103391	0.595797098563697	0.442353599181221	0.509509372305341	0.579382005081359	0.586239200117885	0.558326976931469	0.585627411362249	0.626601402979528	0.532211004255287	0.54254046629336	0.550717599497306	0.607266291092993	0.528613760301218	0.531303904889414	0.671196189290184	0.600978640444597	0.549566602595661	0.603503410899596	0.543392313546994	0.567079988694842
cg14114962	0.243766032588908	0.272253817120492	0.267612768360366	0.313207473825677	0.241395133325729	0.252505006738894	0.300448899773248	0.162339652788189	0.226780817234732	0.244427363243576	0.029989903422809	0.302233176290083	0.198399971146285	0.181865290599481	0.237688128325444	0.261798348691374	0.37323619610019	0.259310380919669	0.402704503781784	0.298245001298364	0.291678344512303	0.220113480992013	0.214979755552288	0.182801653840148	0.196738871983951	0.319728323845058	0.339386668740917	0.265760860971694	0.246011372581238	0.376032631786707	0.233732762301243	0.336695861306787
cg19337732	0.922482771526645	0.948631671142275	0.940014362799688	0.941966990763437	0.922812781378025	0.949376764327385	0.953771471267593	0.947646261550766	0.946943068704073	0.940287984999608	0.934745791408036	0.942173843524996	0.938347483447683	0.949102522691509	0.95787817129247	0.952908044005528	0.941564396635496	0.95503926489983	0.957566422402606	0.946935020916726	0.936851622013517	0.953120768823102	0.946490755531971	0.935482415707266	0.942408571617798	0.951175068030836	0.949071091254157	0.950948598204755	0.947734457312694	0.937583530060621	0.958120655044788	0.932370790418179
cg20033082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg21661864	0.964456262468215	0.972178803310813	0.974796909929069	0.974874064310349	0.968517951580896	0.977643672880629	0.975533335561926	0.968831742505526	0.971486498756054	0.968920594825038	0.973972290464641	0.966679263882962	0.965453575390148	0.975967340327269	0.977656122507241	0.940264669149964	0.975456665345414	0.959028381527164	0.976371664713675	0.978340551072176	0.975704107649324	0.964179069129085	0.969947179397996	0.976292120975432	0.976125503853419	0.978705156956188	0.972649766486262	0.968710689036922	0.967813265332869	0.977075418849373	0.977392371543219	0.970130312099416
